Pcode,ResponseTime,ScheduledTime,Valence,Arousal,Attention,Stress,Duration,Disturbance,Change
P79,1556788494000,1556788260000,2,2,2,0,30,0,0
P79,1556793382000,1556793360000,1,0,2,0,30,0,0
P79,1556801213000,1556801160000,0,0,2,0,30,0,0
P79,1556869220000,1556869200000,0,0,2,1,30,0,0
P79,1556941870000,1556941740000,2,2,1,-1,#N/A,0,0
P79,1556971608000,1556971500000,0,0,1,1,30,0,0
P79,1557036475000,1557036360000,1,0,1,-1,60,0,0
P79,1557050046000,1557049980000,1,-1,0,-1,30,0,0
P79,1557131031000,1557130980000,1,1,1,-1,30,0,0
P79,1557136719000,1557136680000,2,2,1,-1,30,0,0
P79,1557142042000,1557142020000,2,1,0,-2,30,0,0
P79,1557144707000,1557144480000,1,0,-1,-1,15,0,0
P80,1556674208000,1556674080000,3,2,2,-2,5,2,0
P80,1556677591000,1556677560000,-1,-2,-2,1,5,2,-1
P80,1556683257000,1556683140000,-1,-3,-3,1,10,1,0
P80,1556688682000,1556688540000,2,-2,1,-1,20,1,0
P80,1556759852000,1556759820000,-1,-2,2,2,30,3,0
P80,1556763263000,1556763240000,1,3,3,-2,10,2,0
P80,1556769441000,1556769420000,2,1,3,-1,5,2,0
P80,1556774690000,1556774640000,-2,2,3,-2,10,3,0
P80,1556788380000,1556788140000,3,2,3,-1,15,3,-1
P80,1556793386000,1556793180000,-3,-2,3,-1,60,3,0
P80,1556798606000,1556798520000,-3,-3,3,3,60,3,-2
P80,1556801246000,1556801220000,-3,-3,3,3,60,3,-3
P80,1556866551000,1556866500000,1,-3,1,1,30,3,0
P80,1556872299000,1556872140000,2,-2,-3,-1,15,1,1
P80,1556885450000,1556885400000,-3,-3,3,3,60,3,-3
P80,1556950250000,1556950200000,1,1,3,1,15,3,-1
P80,1556955810000,1556955780000,2,2,3,-2,15,2,1
P80,1556963966000,1556963940000,3,3,3,-3,15,3,2
P80,1556969454000,1556969340000,2,3,3,-1,60,3,1
P80,1556974548000,1556974500000,3,3,3,-2,60,3,1
P80,1557031108000,1557031080000,1,2,1,-2,5,3,0
P80,1557033637000,1557033600000,-2,-2,-1,2,30,3,-1
P80,1557047469000,1557047280000,2,1,1,-2,15,3,1
P80,1557050442000,1557050220000,3,3,3,-2,15,3,-1
P80,1557052824000,1557052740000,3,3,3,-1,30,3,-1
P80,1557139401000,1557139140000,0,1,-1,-1,10,2,0
P80,1557144701000,1557144480000,-1,-2,3,1,30,3,-1
